Shop Name,Product ID,Item Name,Price,Shipping Cost,Delivery Time,Return Policy,Stock Status,Avg. Rating,Promotions,Loyalty Program,Customer Support,Countries Served
Shop_3,Shop_3_P0034,Item_34,42796,163,2 days,30 days,In Stock,3.9,Free shipping,Yes,3.1/5,India
Shop_3,Shop_3_P0035,Item_35,41458,99,1 days,30 days,Out of Stock,3.7,Free shipping,Yes,3.8/5,India
Shop_3,Shop_3_P0036,Item_36,15121,599,2 days,30 days,In Stock,4.8,None,Yes,3.2/5,India
Shop_3,Shop_3_P0037,Item_37,9645,476,7 days,30 days,In Stock,3.9,10% off,Yes,4.7/5,India
Shop_3,Shop_3_P0038,Item_38,12115,538,6 days,7 days,Out of Stock,3.4,None,No,3.8/5,India
Shop_3,Shop_3_P0039,Item_39,1494,184,3 days,30 days,Out of Stock,4.6,Free shipping,Yes,3.6/5,India
Shop_3,Shop_3_P0040,Item_40,4610,299,2 days,7 days,Out of Stock,4.0,Free shipping,Yes,3.6/5,India
Shop_3,Shop_3_P0041,Item_41,23957,169,6 days,14 days,Out of Stock,3.5,None,Yes,4.9/5,India
Shop_3,Shop_3_P0042,Item_42,44573,525,7 days,7 days,Out of Stock,4.4,10% off,No,3.5/5,India
Shop_3,Shop_3_P0043,Item_43,9677,42,1 days,30 days,In Stock,3.6,Free shipping,No,3.2/5,India
Shop_3,Shop_3_P0044,Item_44,14787,383,5 days,30 days,In Stock,3.3,None,Yes,3.1/5,India
Shop_3,Shop_3_P0045,Item_45,45373,277,1 days,14 days,Out of Stock,4.1,Free shipping,Yes,3.5/5,India
Shop_3,Shop_3_P0046,Item_46,46236,195,7 days,14 days,In Stock,4.3,None,No,4.3/5,India
Shop_3,Shop_3_P0047,Item_47,24670,509,6 days,14 days,In Stock,4.1,Free shipping,No,4.6/5,India
Shop_3,Shop_3_P0048,Item_48,32637,579,2 days,30 days,In Stock,4.4,None,Yes,3.0/5,India
Shop_3,Shop_3_P0049,Item_49,43936,329,6 days,7 days,In Stock,3.9,None,Yes,3.6/5,India
Shop_3,Shop_3_P0050,Item_50,19358,138,1 days,7 days,In Stock,3.7,None,No,4.1/5,India
Shop_3,Shop_3_P0051,Item_51,10316,612,6 days,7 days,In Stock,4.1,Free shipping,No,4.7/5,India
Shop_3,Shop_3_P0052,Item_52,39296,24,1 days,14 days,In Stock,3.9,Free shipping,Yes,4.2/5,India
Shop_3,Shop_3_P0053,Item_53,6599,540,7 days,7 days,In Stock,3.5,Free shipping,Yes,4.9/5,India
Shop_3,Shop_3_P0054,Item_54,41292,683,2 days,30 days,In Stock,4.7,10% off,Yes,4.7/5,India
Shop_3,Shop_3_P0055,Item_55,44294,501,6 days,14 days,In Stock,4.1,Free shipping,No,3.4/5,India
Shop_3,Shop_3_P0056,Item_56,15663,153,1 days,14 days,Out of Stock,3.8,Free shipping,Yes,4.0/5,India
Shop_3,Shop_3_P0057,Item_57,9632,216,6 days,7 days,Out of Stock,4.6,None,Yes,4.5/5,India
Shop_3,Shop_3_P0058,Item_58,17612,162,3 days,14 days,Out of Stock,4.5,None,No,4.2/5,India
Shop_3,Shop_3_P0059,Item_59,6933,170,2 days,14 days,Out of Stock,3.9,None,No,3.1/5,India
Shop_3,Shop_3_P0060,Item_60,31255,329,7 days,14 days,Out of Stock,3.1,Free shipping,No,3.1/5,India
Shop_3,Shop_3_P0061,Item_61,44799,207,3 days,14 days,In Stock,3.9,10% off,Yes,3.2/5,India
Shop_3,Shop_3_P0062,Item_62,36196,226,6 days,7 days,In Stock,4.1,Free shipping,Yes,5.0/5,India
Shop_3,Shop_3_P0063,Item_63,47168,142,3 days,7 days,In Stock,3.0,10% off,Yes,3.5/5,India
Shop_3,Shop_3_P0064,Item_64,2795,71,3 days,30 days,In Stock,3.9,10% off,Yes,3.0/5,India
Shop_3,Shop_3_P0065,Item_65,9668,575,2 days,7 days,In Stock,3.6,10% off,Yes,4.1/5,India
Shop_3,Shop_3_P0066,Item_66,34114,139,4 days,7 days,Out of Stock,5.0,Free shipping,No,3.0/5,India
Shop_3,Shop_3_P0067,Item_67,3832,214,7 days,14 days,In Stock,4.2,None,No,4.3/5,India
Shop_3,Shop_3_P0068,Item_68,29656,449,7 days,14 days,Out of Stock,3.4,None,No,3.7/5,India
Shop_3,Shop_3_P0069,Item_69,44827,211,1 days,14 days,Out of Stock,3.2,Free shipping,No,4.2/5,India
Shop_3,Shop_3_P0070,Item_70,45101,339,2 days,14 days,In Stock,3.5,10% off,No,3.4/5,India
Shop_3,Shop_3_P0071,Item_71,27233,622,6 days,30 days,In Stock,3.9,None,No,4.8/5,India
Shop_3,Shop_3_P0072,Item_72,22643,524,4 days,30 days,Out of Stock,4.6,None,Yes,4.8/5,India
Shop_3,Shop_3_P0073,Item_73,3738,285,7 days,14 days,Out of Stock,3.4,10% off,No,4.4/5,India
Shop_3,Shop_3_P0074,Item_74,21820,136,2 days,7 days,Out of Stock,4.0,10% off,No,3.7/5,India
Shop_3,Shop_3_P0075,Item_75,21688,419,3 days,7 days,Out of Stock,4.1,10% off,Yes,4.9/5,India
Shop_3,Shop_3_P0076,Item_76,26642,29,2 days,7 days,Out of Stock,3.8,Free shipping,No,4.2/5,India
Shop_3,Shop_3_P0077,Item_77,18356,446,4 days,7 days,Out of Stock,3.7,Free shipping,Yes,3.2/5,India
Shop_3,Shop_3_P0078,Item_78,4971,70,4 days,30 days,In Stock,4.8,10% off,No,4.0/5,India
Shop_3,Shop_3_P0079,Item_79,7152,664,5 days,30 days,Out of Stock,3.1,Free shipping,No,4.5/5,India
Shop_3,Shop_3_P0080,Item_80,14019,697,1 days,7 days,Out of Stock,4.2,None,No,3.6/5,India
Shop_3,Shop_3_P0081,Item_81,49445,439,7 days,30 days,In Stock,4.0,Free shipping,Yes,4.1/5,India
Shop_3,Shop_3_P0082,Item_82,3026,486,2 days,30 days,In Stock,4.4,10% off,Yes,3.2/5,India
Shop_3,Shop_3_P0083,Item_83,23653,567,2 days,14 days,Out of Stock,4.4,10% off,Yes,4.7/5,India
Shop_3,Shop_3_P0084,Item_84,37076,47,6 days,30 days,Out of Stock,4.5,10% off,Yes,5.0/5,India
Shop_3,Shop_3_P0085,Item_85,48663,399,6 days,30 days,Out of Stock,4.2,10% off,No,3.3/5,India
Shop_3,Shop_3_P0086,Item_86,24465,664,2 days,7 days,Out of Stock,4.3,None,No,3.7/5,India
Shop_3,Shop_3_P0087,Item_87,30319,370,4 days,30 days,Out of Stock,3.7,10% off,No,3.6/5,India
Shop_3,Shop_3_P0088,Item_88,24296,536,7 days,7 days,Out of Stock,3.1,10% off,Yes,3.8/5,India
Shop_3,Shop_3_P0089,Item_89,28544,337,5 days,14 days,In Stock,4.9,Free shipping,No,3.4/5,India
Shop_3,Shop_3_P0090,Item_90,41217,391,3 days,7 days,In Stock,4.2,10% off,Yes,4.7/5,India
Shop_3,Shop_3_P0091,Item_91,14163,368,3 days,30 days,In Stock,3.1,Free shipping,Yes,3.2/5,India
Shop_3,Shop_3_P0092,Item_92,28536,86,5 days,14 days,Out of Stock,4.7,None,Yes,3.8/5,India
Shop_3,Shop_3_P0093,Item_93,8286,611,4 days,14 days,In Stock,3.7,10% off,Yes,4.0/5,India
Shop_3,Shop_3_P0094,Item_94,27544,690,4 days,14 days,Out of Stock,4.0,Free shipping,Yes,4.9/5,India
Shop_3,Shop_3_P0095,Item_95,14392,367,6 days,14 days,In Stock,4.9,10% off,No,4.1/5,India
Shop_3,Shop_3_P0096,Item_96,39549,237,4 days,7 days,Out of Stock,3.9,Free shipping,Yes,4.6/5,India
Shop_3,Shop_3_P0097,Item_97,24746,97,1 days,7 days,In Stock,4.8,Free shipping,No,3.1/5,India
Shop_3,Shop_3_P0098,Item_98,43020,292,5 days,7 days,Out of Stock,3.8,Free shipping,No,4.2/5,India
Shop_3,Shop_3_P0099,Item_99,30527,139,4 days,7 days,In Stock,5.0,10% off,Yes,4.2/5,India
Shop_3,Shop_3_P0100,Item_100,25479,663,6 days,14 days,Out of Stock,3.7,Free shipping,Yes,4.9/5,India
Shop_4,Shop_4_P0001,Item_1,46230,232,5 days,30 days,In Stock,3.7,Free shipping,Yes,3.9/5,India
Shop_4,Shop_4_P0002,Item_2,45683,510,1 days,7 days,Out of Stock,3.4,10% off,No,3.9/5,India
Shop_4,Shop_4_P0003,Item_3,33627,571,6 days,30 days,In Stock,4.7,None,No,3.2/5,India
Shop_4,Shop_4_P0004,Item_4,14639,445,7 days,30 days,Out of Stock,5.0,10% off,Yes,4.9/5,India
Shop_4,Shop_4_P0005,Item_5,39289,473,4 days,14 days,Out of Stock,3.6,10% off,Yes,4.7/5,India
Shop_4,Shop_4_P0006,Item_6,5589,355,6 days,14 days,Out of Stock,3.3,None,Yes,3.5/5,India
Shop_4,Shop_4_P0007,Item_7,36277,190,4 days,7 days,In Stock,3.6,Free shipping,No,4.1/5,India
Shop_4,Shop_4_P0008,Item_8,37357,193,2 days,7 days,Out of Stock,4.1,10% off,Yes,3.5/5,India
Shop_4,Shop_4_P0009,Item_9,6946,642,3 days,7 days,Out of Stock,4.1,None,No,4.8/5,India
Shop_4,Shop_4_P0010,Item_10,33930,368,5 days,14 days,In Stock,3.2,Free shipping,No,3.4/5,India
Shop_4,Shop_4_P0011,Item_11,46213,639,4 days,30 days,Out of Stock,4.9,10% off,Yes,4.1/5,India
Shop_4,Shop_4_P0012,Item_12,8018,559,4 days,7 days,Out of Stock,3.3,10% off,Yes,3.8/5,India
Shop_4,Shop_4_P0013,Item_13,34492,111,1 days,30 days,Out of Stock,4.7,Free shipping,No,4.1/5,India
Shop_4,Shop_4_P0014,Item_14,20246,266,1 days,30 days,Out of Stock,3.6,Free shipping,No,3.6/5,India
Shop_4,Shop_4_P0015,Item_15,48422,325,4 days,14 days,In Stock,4.3,10% off,Yes,3.5/5,India
Shop_4,Shop_4_P0016,Item_16,26330,540,4 days,7 days,In Stock,4.5,10% off,No,4.2/5,India
Shop_4,Shop_4_P0017,Item_17,8956,341,1 days,7 days,In Stock,5.0,None,Yes,4.7/5,India
Shop_4,Shop_4_P0018,Item_18,47456,638,3 days,14 days,In Stock,4.6,10% off,No,3.9/5,India
Shop_4,Shop_4_P0019,Item_19,37095,465,7 days,30 days,In Stock,4.0,Free shipping,No,3.9/5,India
Shop_4,Shop_4_P0020,Item_20,47829,86,4 days,7 days,In Stock,4.4,None,Yes,4.3/5,India
Shop_4,Shop_4_P0021,Item_21,43998,661,7 days,30 days,In Stock,4.1,10% off,No,3.3/5,India
Shop_4,Shop_4_P0022,Item_22,1016,306,2 days,7 days,Out of Stock,3.4,10% off,Yes,3.6/5,India
Shop_4,Shop_4_P0023,Item_23,10830,652,1 days,14 days,Out of Stock,3.4,Free shipping,No,3.2/5,India
Shop_4,Shop_4_P0024,Item_24,14113,95,1 days,7 days,Out of Stock,3.8,Free shipping,Yes,4.6/5,India
Shop_4,Shop_4_P0025,Item_25,24897,498,5 days,30 days,In Stock,3.1,10% off,Yes,4.6/5,India
Shop_4,Shop_4_P0026,Item_26,10403,670,2 days,30 days,Out of Stock,3.7,10% off,No,4.3/5,India
Shop_4,Shop_4_P0027,Item_27,38970,359,1 days,30 days,Out of Stock,3.5,Free shipping,No,4.1/5,India
Shop_4,Shop_4_P0028,Item_28,9457,26,2 days,7 days,In Stock,4.6,None,No,4.7/5,India
Shop_4,Shop_4_P0029,Item_29,49147,423,7 days,14 days,In Stock,4.7,Free shipping,Yes,5.0/5,India
Shop_4,Shop_4_P0030,Item_30,31570,661,2 days,30 days,In Stock,4.3,None,Yes,3.2/5,India
Shop_4,Shop_4_P0031,Item_31,48297,213,5 days,30 days,In Stock,3.5,10% off,No,3.6/5,India
Shop_4,Shop_4_P0032,Item_32,8406,277,3 days,7 days,Out of Stock,3.2,10% off,No,4.4/5,India
Shop_4,Shop_4_P0033,Item_33,6984,71,4 days,7 days,In Stock,4.7,None,Yes,3.1/5,India
Shop_4,Shop_4_P0034,Item_34,26506,118,6 days,14 days,In Stock,4.5,None,Yes,3.4/5,India
Shop_4,Shop_4_P0035,Item_35,40904,183,7 days,7 days,Out of Stock,4.0,Free shipping,Yes,3.9/5,India
Shop_4,Shop_4_P0036,Item_36,30414,252,3 days,30 days,Out of Stock,3.1,10% off,Yes,4.7/5,India
Shop_4,Shop_4_P0037,Item_37,7522,328,2 days,14 days,Out of Stock,3.9,Free shipping,No,4.9/5,India
Shop_4,Shop_4_P0038,Item_38,25522,250,2 days,30 days,Out of Stock,3.7,Free shipping,Yes,4.1/5,India
Shop_4,Shop_4_P0039,Item_39,16094,192,5 days,7 days,In Stock,3.9,Free shipping,No,4.2/5,India
Shop_4,Shop_4_P0040,Item_40,11057,150,2 days,7 days,Out of Stock,3.4,Free shipping,No,3.8/5,India
Shop_4,Shop_4_P0041,Item_41,40670,245,7 days,30 days,Out of Stock,4.9,None,No,4.8/5,India
Shop_4,Shop_4_P0042,Item_42,28063,678,5 days,14 days,In Stock,3.4,Free shipping,Yes,3.8/5,India
Shop_4,Shop_4_P0043,Item_43,23570,90,7 days,7 days,In Stock,3.3,Free shipping,No,4.2/5,India
Shop_4,Shop_4_P0044,Item_44,7494,628,3 days,30 days,In Stock,3.4,None,No,4.7/5,India
Shop_4,Shop_4_P0045,Item_45,46021,293,3 days,7 days,In Stock,4.2,Free shipping,No,3.9/5,India
Shop_4,Shop_4_P0046,Item_46,34734,683,6 days,30 days,Out of Stock,4.7,10% off,Yes,4.0/5,India
Shop_4,Shop_4_P0047,Item_47,42608,156,6 days,7 days,Out of Stock,3.4,Free shipping,No,4.1/5,India
Shop_4,Shop_4_P0048,Item_48,38235,681,3 days,7 days,In Stock,3.2,Free shipping,No,4.3/5,India
Shop_4,Shop_4_P0049,Item_49,28355,43,3 days,30 days,In Stock,4.5,Free shipping,Yes,3.2/5,India
Shop_4,Shop_4_P0050,Item_50,33908,138,4 days,30 days,Out of Stock,3.0,10% off,Yes,4.4/5,India
Shop_4,Shop_4_P0051,Item_51,46661,510,1 days,30 days,In Stock,4.6,10% off,Yes,4.5/5,India
Shop_4,Shop_4_P0052,Item_52,13611,309,1 days,7 days,Out of Stock,4.4,Free shipping,No,5.0/5,India
Shop_4,Shop_4_P0053,Item_53,1007,395,1 days,14 days,Out of Stock,3.3,None,No,4.8/5,India
Shop_4,Shop_4_P0054,Item_54,13316,573,6 days,7 days,In Stock,3.8,Free shipping,Yes,3.7/5,India
Shop_4,Shop_4_P0055,Item_55,11272,604,4 days,7 days,In Stock,3.9,Free shipping,Yes,4.0/5,India
Shop_4,Shop_4_P0056,Item_56,15181,590,5 days,14 days,In Stock,3.1,Free shipping,Yes,4.0/5,India
Shop_4,Shop_4_P0057,Item_57,12379,549,3 days,7 days,In Stock,3.3,Free shipping,No,3.1/5,India
Shop_4,Shop_4_P0058,Item_58,39398,617,1 days,30 days,In Stock,4.1,None,Yes,3.6/5,India
Shop_4,Shop_4_P0059,Item_59,3657,666,2 days,14 days,In Stock,4.4,Free shipping,Yes,4.2/5,India
Shop_4,Shop_4_P0060,Item_60,34465,472,3 days,7 days,Out of Stock,4.8,None,No,3.8/5,India
Shop_4,Shop_4_P0061,Item_61,25840,243,2 days,14 days,Out of Stock,5.0,10% off,No,3.3/5,India
Shop_4,Shop_4_P0062,Item_62,25612,309,4 days,30 days,Out of Stock,4.4,None,Yes,4.4/5,India
Shop_4,Shop_4_P0063,Item_63,827,592,6 days,14 days,Out of Stock,3.1,Free shipping,No,4.7/5,India
Shop_4,Shop_4_P0064,Item_64,15131,198,1 days,14 days,In Stock,3.4,Free shipping,Yes,3.5/5,India
Shop_4,Shop_4_P0065,Item_65,13596,77,3 days,7 days,Out of Stock,3.4,None,No,4.2/5,India
Shop_4,Shop_4_P0066,Item_66,47949,231,6 days,30 days,In Stock,4.1,None,No,3.7/5,India
Shop_4,Shop_4_P0067,Item_67,41686,648,1 days,7 days,Out of Stock,4.3,10% off,No,4.8/5,India
Shop_4,Shop_4_P0068,Item_68,42890,158,2 days,7 days,In Stock,4.1,Free shipping,No,4.5/5,India
Shop_4,Shop_4_P0069,Item_69,34724,406,4 days,7 days,In Stock,3.9,None,No,5.0/5,India
Shop_4,Shop_4_P0070,Item_70,19609,516,1 days,30 days,In Stock,4.8,None,Yes,4.9/5,India
Shop_4,Shop_4_P0071,Item_71,30267,61,7 days,14 days,Out of Stock,4.2,Free shipping,Yes,4.9/5,India
Shop_4,Shop_4_P0072,Item_72,31403,308,5 days,7 days,In Stock,4.6,None,No,4.7/5,India
Shop_4,Shop_4_P0073,Item_73,15820,236,4 days,7 days,Out of Stock,3.8,Free shipping,Yes,4.0/5,India
Shop_4,Shop_4_P0074,Item_74,21667,292,7 days,30 days,Out of Stock,4.1,10% off,Yes,3.8/5,India
Shop_4,Shop_4_P0075,Item_75,17175,260,7 days,14 days,In Stock,4.0,Free shipping,No,3.8/5,India
Shop_4,Shop_4_P0076,Item_76,19562,194,1 days,7 days,Out of Stock,3.2,10% off,Yes,4.1/5,India
Shop_4,Shop_4_P0077,Item_77,1969,311,4 days,7 days,In Stock,3.1,Free shipping,Yes,3.1/5,India
Shop_4,Shop_4_P0078,Item_78,29884,30,4 days,30 days,In Stock,4.6,10% off,No,3.7/5,India
Shop_4,Shop_4_P0079,Item_79,3346,503,1 days,30 days,In Stock,4.3,Free shipping,No,4.8/5,India
Shop_4,Shop_4_P0080,Item_80,43137,520,4 days,30 days,In Stock,3.4,Free shipping,Yes,3.8/5,India
Shop_4,Shop_4_P0081,Item_81,8660,367,1 days,7 days,Out of Stock,3.1,10% off,Yes,4.7/5,India
Shop_4,Shop_4_P0082,Item_82,8889,286,2 days,30 days,In Stock,4.7,None,No,4.5/5,India
Shop_4,Shop_4_P0083,Item_83,18802,327,1 days,14 days,In Stock,3.9,10% off,No,4.0/5,India
Shop_4,Shop_4_P0084,Item_84,2182,195,3 days,14 days,Out of Stock,3.8,None,Yes,4.5/5,India
Shop_4,Shop_4_P0085,Item_85,32929,461,5 days,7 days,In Stock,4.0,Free shipping,No,3.9/5,India
Shop_4,Shop_4_P0086,Item_86,41098,455,7 days,14 days,Out of Stock,3.6,None,Yes,3.8/5,India
Shop_4,Shop_4_P0087,Item_87,14255,416,6 days,7 days,In Stock,4.1,10% off,Yes,3.5/5,India
Shop_4,Shop_4_P0088,Item_88,11464,235,1 days,14 days,Out of Stock,3.7,Free shipping,Yes,5.0/5,India
Shop_4,Shop_4_P0089,Item_89,30854,129,5 days,14 days,Out of Stock,4.7,10% off,Yes,4.0/5,India
Shop_4,Shop_4_P0090,Item_90,8182,143,2 days,14 days,In Stock,3.6,Free shipping,No,3.2/5,India
Shop_4,Shop_4_P0091,Item_91,18800,312,5 days,7 days,In Stock,3.9,10% off,Yes,3.7/5,India
Shop_4,Shop_4_P0092,Item_92,42132,668,2 days,7 days,Out of Stock,3.3,10% off,Yes,3.9/5,India
Shop_4,Shop_4_P0093,Item_93,36499,99,7 days,7 days,In Stock,4.3,None,Yes,4.0/5,India
Shop_4,Shop_4_P0094,Item_94,15967,394,7 days,30 days,Out of Stock,4.3,10% off,Yes,3.5/5,India
Shop_4,Shop_4_P0095,Item_95,24015,334,5 days,7 days,In Stock,4.5,None,Yes,5.0/5,India
Shop_4,Shop_4_P0096,Item_96,27615,263,1 days,30 days,In Stock,4.1,None,Yes,3.8/5,India
Shop_4,Shop_4_P0097,Item_97,37032,635,3 days,7 days,In Stock,3.4,None,No,4.6/5,India
Shop_4,Shop_4_P0098,Item_98,34292,585,4 days,30 days,Out of Stock,4.8,None,Yes,4.2/5,India
Shop_4,Shop_4_P0099,Item_99,3808,264,3 days,30 days,Out of Stock,3.3,Free shipping,Yes,3.2/5,India
Shop_4,Shop_4_P0100,Item_100,38707,557,5 days,30 days,Out of Stock,5.0,10% off,Yes,3.5/5,India
Shop_5,Shop_5_P0001,Item_1,26849,414,5 days,30 days,Out of Stock,4.3,10% off,No,3.2/5,India
Shop_5,Shop_5_P0002,Item_2,27505,115,1 days,14 days,Out of Stock,4.1,None,Yes,4.7/5,India
Shop_5,Shop_5_P0003,Item_3,4345,671,3 days,14 days,In Stock,4.5,10% off,Yes,3.6/5,India
Shop_5,Shop_5_P0004,Item_4,25409,31,3 days,14 days,Out of Stock,4.1,10% off,No,4.3/5,India
Shop_5,Shop_5_P0005,Item_5,12639,336,5 days,30 days,Out of Stock,4.3,10% off,No,4.0/5,India
Shop_5,Shop_5_P0006,Item_6,48978,169,3 days,30 days,Out of Stock,3.8,10% off,No,4.2/5,India
Shop_5,Shop_5_P0007,Item_7,38877,546,6 days,30 days,Out of Stock,3.5,10% off,Yes,3.4/5,India
Shop_5,Shop_5_P0008,Item_8,44257,536,2 days,7 days,Out of Stock,4.1,Free shipping,Yes,3.2/5,India
Shop_5,Shop_5_P0009,Item_9,24430,147,5 days,14 days,In Stock,4.4,10% off,Yes,3.9/5,India
Shop_5,Shop_5_P0010,Item_10,16481,493,3 days,30 days,Out of Stock,3.4,Free shipping,Yes,4.6/5,India
Shop_5,Shop_5_P0011,Item_11,1834,534,6 days,7 days,In Stock,3.6,10% off,Yes,4.4/5,India
Shop_5,Shop_5_P0012,Item_12,17176,265,2 days,14 days,In Stock,4.5,None,No,4.8/5,India
Shop_5,Shop_5_P0013,Item_13,12084,576,6 days,14 days,Out of Stock,3.7,10% off,Yes,3.6/5,India
Shop_5,Shop_5_P0014,Item_14,10080,568,3 days,30 days,In Stock,3.7,Free shipping,Yes,4.0/5,India
Shop_5,Shop_5_P0015,Item_15,35263,214,3 days,14 days,In Stock,4.5,Free shipping,Yes,3.2/5,India
Shop_5,Shop_5_P0016,Item_16,20147,412,5 days,30 days,Out of Stock,3.8,10% off,Yes,3.2/5,India
Shop_5,Shop_5_P0017,Item_17,25070,269,7 days,30 days,In Stock,3.1,Free shipping,No,4.4/5,India
Shop_5,Shop_5_P0018,Item_18,41020,473,7 days,30 days,In Stock,4.8,None,No,4.3/5,India
Shop_5,Shop_5_P0019,Item_19,10459,172,6 days,14 days,Out of Stock,4.2,None,Yes,3.6/5,India
Shop_5,Shop_5_P0020,Item_20,15305,57,4 days,7 days,In Stock,3.2,10% off,No,4.5/5,India
Shop_5,Shop_5_P0021,Item_21,5496,477,5 days,14 days,In Stock,4.5,None,Yes,3.7/5,India
Shop_5,Shop_5_P0022,Item_22,7901,622,5 days,7 days,Out of Stock,4.3,None,Yes,5.0/5,India
Shop_5,Shop_5_P0023,Item_23,25587,283,2 days,14 days,In Stock,4.8,10% off,No,4.8/5,India
Shop_5,Shop_5_P0024,Item_24,42876,626,7 days,7 days,In Stock,4.9,10% off,No,4.6/5,India
Shop_5,Shop_5_P0025,Item_25,24290,346,4 days,7 days,In Stock,4.5,None,Yes,4.1/5,India
Shop_5,Shop_5_P0026,Item_26,6124,392,1 days,7 days,In Stock,3.3,Free shipping,Yes,4.2/5,India
Shop_5,Shop_5_P0027,Item_27,4619,147,3 days,14 days,Out of Stock,3.2,10% off,Yes,4.2/5,India
Shop_5,Shop_5_P0028,Item_28,38055,506,3 days,30 days,Out of Stock,4.3,None,Yes,4.6/5,India
Shop_5,Shop_5_P0029,Item_29,15779,86,3 days,14 days,In Stock,3.9,10% off,Yes,4.3/5,India
Shop_5,Shop_5_P0030,Item_30,42377,57,7 days,7 days,Out of Stock,3.2,None,No,4.8/5,India
Shop_5,Shop_5_P0031,Item_31,38444,137,7 days,14 days,Out of Stock,4.0,None,Yes,4.3/5,India
Shop_5,Shop_5_P0032,Item_32,43243,460,2 days,7 days,In Stock,3.8,Free shipping,No,4.3/5,India
Shop_5,Shop_5_P0033,Item_33,21586,495,2 days,30 days,In Stock,3.9,None,Yes,3.9/5,India
Shop_5,Shop_5_P0034,Item_34,17453,492,7 days,7 days,Out of Stock,4.1,None,No,4.0/5,India
Shop_5,Shop_5_P0035,Item_35,16861,93,2 days,30 days,In Stock,3.7,Free shipping,No,5.0/5,India
Shop_5,Shop_5_P0036,Item_36,41378,299,4 days,30 days,Out of Stock,3.8,None,Yes,4.1/5,India
Shop_5,Shop_5_P0037,Item_37,11287,249,4 days,14 days,In Stock,4.9,None,Yes,3.6/5,India
Shop_5,Shop_5_P0038,Item_38,13905,419,7 days,14 days,In Stock,3.4,Free shipping,Yes,3.4/5,India
Shop_5,Shop_5_P0039,Item_39,11756,483,3 days,7 days,In Stock,3.6,Free shipping,Yes,3.5/5,India
Shop_5,Shop_5_P0040,Item_40,42268,587,1 days,7 days,Out of Stock,4.5,10% off,No,4.2/5,India
Shop_5,Shop_5_P0041,Item_41,26475,227,2 days,7 days,In Stock,4.7,Free shipping,No,3.7/5,India
Shop_5,Shop_5_P0042,Item_42,5649,235,3 days,30 days,In Stock,3.9,None,Yes,4.9/5,India
Shop_5,Shop_5_P0043,Item_43,8911,679,5 days,7 days,Out of Stock,3.3,10% off,No,3.5/5,India
Shop_5,Shop_5_P0044,Item_44,45319,422,7 days,30 days,Out of Stock,3.2,10% off,No,4.4/5,India
Shop_5,Shop_5_P0045,Item_45,29810,449,3 days,7 days,Out of Stock,4.7,Free shipping,Yes,4.2/5,India
Shop_5,Shop_5_P0046,Item_46,10251,611,3 days,30 days,In Stock,3.1,Free shipping,No,4.0/5,India
Shop_5,Shop_5_P0047,Item_47,29651,609,5 days,14 days,In Stock,4.2,None,Yes,3.5/5,India
Shop_5,Shop_5_P0048,Item_48,44907,476,6 days,14 days,Out of Stock,3.4,None,Yes,4.7/5,India
Shop_5,Shop_5_P0049,Item_49,39372,620,7 days,7 days,In Stock,4.7,Free shipping,Yes,3.4/5,India
Shop_5,Shop_5_P0050,Item_50,43288,572,4 days,30 days,Out of Stock,3.8,10% off,Yes,3.6/5,India
Shop_5,Shop_5_P0051,Item_51,44392,649,4 days,30 days,In Stock,4.5,10% off,No,3.9/5,India
Shop_5,Shop_5_P0052,Item_52,36403,149,3 days,7 days,In Stock,3.3,10% off,Yes,3.2/5,India
Shop_5,Shop_5_P0053,Item_53,38103,403,4 days,30 days,In Stock,4.9,10% off,No,3.6/5,India
Shop_5,Shop_5_P0054,Item_54,46941,184,6 days,30 days,Out of Stock,3.0,Free shipping,Yes,3.1/5,India
Shop_5,Shop_5_P0055,Item_55,32938,262,3 days,14 days,Out of Stock,4.6,None,Yes,3.3/5,India
Shop_5,Shop_5_P0056,Item_56,13688,26,7 days,7 days,Out of Stock,4.2,None,Yes,3.3/5,India
Shop_5,Shop_5_P0057,Item_57,25173,584,7 days,14 days,In Stock,3.3,Free shipping,Yes,3.5/5,India
Shop_5,Shop_5_P0058,Item_58,11377,296,7 days,14 days,Out of Stock,4.4,Free shipping,No,3.3/5,India
Shop_5,Shop_5_P0059,Item_59,26873,438,5 days,30 days,Out of Stock,4.6,None,No,3.5/5,India
Shop_5,Shop_5_P0060,Item_60,39916,633,6 days,30 days,Out of Stock,3.4,None,No,3.2/5,India
Shop_5,Shop_5_P0061,Item_61,32404,114,5 days,7 days,In Stock,4.2,None,Yes,4.6/5,India
Shop_5,Shop_5_P0062,Item_62,34638,548,2 days,14 days,In Stock,3.5,Free shipping,No,4.0/5,India
Shop_5,Shop_5_P0063,Item_63,1686,459,2 days,7 days,In Stock,4.8,Free shipping,No,4.4/5,India
Shop_5,Shop_5_P0064,Item_64,14638,308,3 days,14 days,Out of Stock,3.9,None,No,4.3/5,India
Shop_5,Shop_5_P0065,Item_65,40217,603,7 days,14 days,In Stock,4.4,Free shipping,No,4.7/5,India
Shop_5,Shop_5_P0066,Item_66,19009,472,7 days,14 days,Out of Stock,3.6,10% off,Yes,3.7/5,India
Shop_5,Shop_5_P0067,Item_67,34270,162,4 days,14 days,In Stock,4.0,Free shipping,Yes,3.7/5,India
